UNITID,mn_earn_wne_p6,md_earn_wne_p6,CONTROL,PREDDEG,UGDS,INEXPFTE,PPTUG_EF,C150_4,AVGFACSAL,ADM_RATE_ALL,SAT_AVG,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOld,UGDS_HISPOld,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,PAR_ED_PCT_1STGEN,PAR_ED_PCT_MS,PAR_ED_PCT_HS,PAR_ED_PCT_PS,pct_grad_prof,female,first_gen,age_entry,DEBT_MDN
214801,40500,37100,1,3,2593,9603,0.1211,0.4663,5895,0.6706,962,10190,15322,0.6865,0.1226,0.1384,8.00E-04,0.0455,0.28572984,0.153952239,0.210096538,0.197757132,0.152464252,0.350346839,0.011232855,0.339113984,0.649653161,9.460000038,0.479999989,0.349999994,20.87999916,15125
214810,40500,37100,1,3,778,9975,0.1221,0.5385,6175,0.6706,920,10180,15312,0.7339,0.2057,0.0244,0.0026,0.0321,0.28572984,0.153952239,0.210096538,0.197757132,0.152464252,0.350346839,0.011232855,0.339113984,0.649653161,9.460000038,0.479999989,0.349999994,20.87999916,15125
214829,40500,37100,1,2,1053,9591,0.2877,0.3689,6065,0.6706,997,10180,15312,0.8613,0.0361,0.0579,0.0038,0.0389,0.28572984,0.153952239,0.210096538,0.197757132,0.152464252,0.350346839,0.011232855,0.339113984,0.649653161,9.460000038,0.479999989,0.349999994,20.87999916,15125
215062,92300,67400,2,3,10976,28699,0.0803,0.9388,13070,0.2079,1420,32364,32364,0.4919,0.0691,0.1676,0.0034,0.054,0.352512746,0.13959699,0.1534353,0.149065307,0.205389658,0.156321257,0.012161135,0.144160122,0.843678743,15.93000031,0.560000002,0.159999996,22.21999931,17111
215266,42400,38400,1,3,1198,5892,0.1728,0.4381,5384,0.5747,1003,10538,20426,0.7713,0.0326,0.0109,0.0058,0.0083,0.271154322,0.145670265,0.240833814,0.220482821,0.121858779,0.316269595,0.006553893,0.309715703,0.683730405,9.069999695,0.540000021,0.319999993,20.93000031,13750
215275,42400,38400,1,3,1795,3764,0.0858,0.4956,5253,0.5747,1055,10562,20450,0.8696,0.0312,0.0167,0.0022,0.0056,0.271154322,0.145670265,0.240833814,0.220482821,0.121858779,0.316269595,0.006553893,0.309715703,0.683730405,9.069999695,0.540000021,0.319999993,20.93000031,13750
215284,42400,38400,1,3,3113,4502,0.0636,0.5641,5476,0.5747,1030,10540,20428,0.9492,0.0122,0.0103,0.001,0.0048,0.271154322,0.145670265,0.240833814,0.220482821,0.121858779,0.316269595,0.006553893,0.309715703,0.683730405,9.069999695,0.540000021,0.319999993,20.93000031,13750
215293,42400,38400,1,3,16585,12352,0.0925,0.6965,7726,0.5747,1226,11436,20784,0.8109,0.0917,0.0399,0.0024,0.0107,0.271154322,0.145670265,0.240833814,0.220482821,0.121858779,0.316269595,0.006553893,0.309715703,0.683730405,9.069999695,0.540000021,0.319999993,20.93000031,13750
215442,31800,28700,2,3,2908,7430,0.2359,0.4345,6032,0.7607,1030,16740,16740,0.7696,0.1747,0.0062,0.0024,0.0155,0.450890585,0.144020356,0.185750636,0.140458015,0.078880407,0.367096019,0.013466042,0.353629977,0.632903981,8.970000267,0.610000014,0.370000005,23.86000061,17125
215655,38600,36800,2,3,3932,4940,0.2116,0.5453,6908,0.7914,1009,15152,15152,0.8652,0.0743,0.0094,0.001,0.0089,0.316972477,0.163302752,0.227981651,0.186697248,0.105045872,0.395582329,0.010040161,0.385542169,0.604417671,8.670000076,0.449999988,0.400000006,21.96999931,14993
215691,34900,32000,2,3,644,4895,0.3401,0.6207,4620,0.6567,985,20385,20385,0.4798,0.2997,0.0668,0.0031,0.073,0.37345679,0.24691358,0.157407407,0.114197531,0.108024691,0.421875,0.01953125,0.40234375,0.578125,8.590000153,0.959999979,0.419999987,23.70000076,17125
215770,45100,43900,2,3,4979,8078,0.1544,0.7608,7330,0.4747,1149,27455,27455,0.8192,0.0765,0.0261,0.0016,0.0267,0.185145318,0.102798708,0.143164693,0.206673843,0.362217438,0.238448374,0.009127211,0.229321164,0.761551626,13.23999977,0.529999971,0.239999995,21.12000084,14500
215798,36500,35100,2,3,1483,6251,0.0236,0.6985,5734,0.7462,1061,21959,21959,0.9076,0.0223,0.0094,0.0034,0.0115,0.207663782,0.139678616,0.255871446,0.254635352,0.142150804,0.302452316,0.004087194,0.298365123,0.697547684,7.380000114,0.560000002,0.300000012,19.82999992,16661
215929,42700,40800,2,3,4013,8431,0.0446,0.7933,7329,0.7533,1140,23750,23750,0.8226,0.0162,0.0214,0.001,0.0454,0.207932011,0.117280453,0.187535411,0.233994334,0.25325779,0.264547091,0.00839832,0.25614877,0.735452909,11.06000042,0.600000024,0.25999999,20.06999969,17125
216339,40100,36600,1,3,23450,10132,0.1105,0.5846,8729,0.6305,1085,9640,17236,0.5781,0.1881,0.0893,0.0019,0.0346,0.371058693,0.155349059,0.182114209,0.169247876,0.122230164,0.349432072,0.018424112,0.33100796,0.650567928,10.28999996,0.569999993,0.349999994,21.32999992,15125
216597,59800,58100,2,3,6794,11015,0.045,0.847,8132,0.5136,1265,29618,29618,0.7914,0.0378,0.0606,0.0028,0.0531,0.163911195,0.107227208,0.146433633,0.205951819,0.376476146,0.144411474,0.002472799,0.141938675,0.855588526,15.56999969,0.529999971,0.140000001,20.02000046,17125
216667,39800,38400,2,3,1399,8309,0.0036,0.682,6081,0.388,1137,26330,26330,0.8842,0.0214,0.0143,0,0.0093,0.12627551,0.140306122,0.228316327,0.301020408,0.204081633,0.21849866,0.004021448,0.214477212,0.781501341,9.159999847,0.460000008,0.219999999,19.43000031,14500
216694,39900,36700,2,3,1440,6644,0.0986,0.5307,5140,0.7483,966,15150,15150,0.9153,0.0319,0.0028,0.0014,0.0063,0.27938343,0.184971098,0.277456647,0.195568401,0.062620424,0.459051724,0.00862069,0.450431035,0.540948276,6.650000095,0.610000014,0.460000008,23.35000038,16566.5
216931,45300,38000,2,3,2147,4978,0.0834,0.5889,6500,0.7929,1064,21646,21646,0.9124,0.0242,0.0224,0.0014,0.0191,0.280172414,0.147988506,0.26795977,0.191810345,0.112068966,0.392080745,0.006987578,0.385093168,0.607919255,7.090000153,0.550000012,0.389999986,20.29999924,14625
217013,29500,26900,2,3,516,5205,0.3663,0.4653,4706,0.5669,1020,19570,19570,0.8508,0.0523,0.0058,0.0019,0.0252,0.449567723,0.155619597,0.242074928,0.097982709,0.054755043,0.5,0.018987342,0.481012658,0.5,7.179999828,0.930000007,0.5,25.80999947,14532.5
217156,54400,44600,2,3,5927,21754,0.0106,0.9513,10554,0.1511,1417,32974,32974,0.5138,0.0666,0.1365,0.0054,0.0739,0.244584207,0.132774284,0.161425577,0.195667366,0.265548567,0.127007299,0.016788321,0.110218978,0.872992701,16.51000023,0.529999971,0.129999995,19.78000069,10666
217402,46800,44100,2,3,4172,8166,0.0709,0.8715,7581,0.5444,1186,25310,25310,0.814,0.0156,0.017,0.0014,0.0242,0.132884262,0.101653399,0.180036742,0.252908757,0.33251684,0.155612245,0.006377551,0.149234694,0.844387755,14.06000042,0.569999993,0.159999996,19.87999916,17125
217633,29800,28900,2,3,1418,2984,0.098,0.4007,4792,0.7839,1000,14100,14100,0.8547,0.0987,0.0056,0.0035,0.0127,0.329268293,0.185365854,0.242682927,0.178048781,0.064634146,0.353866317,0.022280472,0.331585845,0.646133683,6.5,0.670000017,0.349999994,22.20000076,11247.5
217776,37500,32100,2,3,1975,4277,0.0334,0.5455,4954,0.7042,981,15000,15000,0.563,0.3676,0.0051,0.0056,0.0147,0.439285714,0.215178571,0.205357143,0.109821429,0.030357143,0.537735849,0.050314465,0.487421384,0.462264151,7.239999771,0.649999976,0.540000021,30.71999931,18475
217864,40500,37700,1,3,2176,5311,0.0299,0.6466,6969,0.7938,1068,6522,15918,0.8392,0.0712,0.0234,0.0023,0.0427,0.225055432,0.138580931,0.208425721,0.238359202,0.189578714,0.214695752,0.006888634,0.207807118,0.785304248,9.770000458,0.079999998,0.209999993,20.09000015,11625
217882,42500,37600,1,3,13959,7970,0.0549,0.7509,7665,0.6862,1202,8816,18440,0.8221,0.0692,0.0163,0.0036,0.0102,0.217123288,0.13196347,0.189041096,0.242237443,0.219634703,0.199763033,0.006872038,0.192890995,0.800236967,10,0.449999988,0.200000003,20.06999969,14250
217907,28100,25400,2,3,1102,5567,0.1679,0.4412,4931,0.6192,960,16968,16968,0.5744,0.3884,0.0054,0.0036,0.0191,0.54664723,0.138483965,0.148688047,0.128279883,0.037900875,0.496563574,0.053264605,0.443298969,0.503436426,5.71999979,0.709999979,0.5,26.79999924,14375
218229,28000,26800,1,3,2569,4188,0.1195,0.4838,5186,0.8486,958,6588,13528,0.7065,0.2347,0.0051,0.0054,0.0128,0.437543615,0.178646197,0.189113747,0.138869505,0.055826937,0.396911197,0.02007722,0.376833977,0.603088803,6.260000229,0.680000007,0.400000006,20.96999931,10500
218654,29600,27200,1,3,982,5361,0.333,0.1221,5303,0.9057,949,4954,11870,0.6741,0.169,0.0102,0.0122,0.0255,0.535901926,0.201401051,0.129597198,0.092819615,0.04028021,0.448543689,0.031067961,0.417475728,0.551456311,8.789999962,0.660000026,0.449999988,23.63999939,6125
218663,39300,34600,1,3,17781,8423,0.083,0.6502,7657,0.674,1142,7314,18956,0.7077,0.1368,0.0286,0.0027,0.0181,0.340748779,0.142973413,0.185838307,0.190857298,0.139582203,0.270021567,0.007332854,0.262688713,0.729978433,9.409999847,0.569999993,0.270000011,20.89999962,13750
218724,30900,28400,1,3,6115,4350,0.0649,0.4293,5820,0.7262,1028,6860,15100,0.8273,0.1159,0.0105,0.0056,0.015,0.314953271,0.145482866,0.193457944,0.192211838,0.153894081,0.336963696,0.010891089,0.326072607,0.663036304,8.880000114,0.529999971,0.340000004,20.55999947,12188
218964,28800,28200,1,3,4895,4959,0.0662,0.5983,6073,0.6779,1043,8756,16150,0.6709,0.2801,0.0129,0.0043,0.0131,0.359861592,0.166089965,0.198961938,0.188148789,0.086937716,0.33537447,0.008478568,0.326895902,0.66462553,7.639999866,0.699999988,0.340000004,20.68000031,13750
219091,31900,30800,2,3,803,4308,0.056,0.4213,4399,0.7436,951,15700,15700,0.8095,0.0486,0.0075,0.0374,0.0423,0.457975986,0.195540309,0.193825043,0.111492281,0.041166381,0.369731801,0.013409962,0.356321839,0.630268199,5.159999847,0.550000012,0.370000005,22.37999916,11500
219259,29100,28300,1,3,1872,5241,0.1501,0.3805,5302,0.9492,951,4699,9687,0.7949,0.0155,0.0144,0.0294,0.0107,0.420138889,0.184895833,0.241319444,0.121527778,0.032118056,0.354777673,0.011352886,0.343424787,0.645222327,5.190000057,0.569999993,0.349999994,21.76000023,8813
219295,32400,30300,2,3,672,4399,0.2396,0.2857,3813,0.9968,950,11400,11400,0.6101,0.0119,0.006,0.0565,0.0045,0.491833031,0.186932849,0.186932849,0.09800363,0.036297641,0.413518887,0.015904573,0.397614314,0.586481113,5.090000153,0.850000024,0.409999996,25.46999931,10562
219383,33200,31900,2,3,1262,4322,0.187,0.4195,4830,0.7591,1031,16100,16100,0.9509,0.0206,0.0048,0.0048,0.0087,0.314285714,0.172619048,0.263095238,0.173809524,0.076190476,0.338832487,0.012690355,0.326142132,0.661167513,6.25,0.550000012,0.340000004,21.87000084,12250
219471,36300,33900,1,3,5728,7275,0.2573,0.4724,6088,0.8605,1050,5150,10470,0.8853,0.0136,0.01,0.0209,0.0098,0.376395534,0.181020734,0.248538012,0.141945774,0.052099947,0.318878289,0.011564036,0.307314253,0.681121712,6.960000038,0.649999976,0.319999993,22.98999977,11497
219639,49400,52800,2,3,862,6169,0.3677,0.5909,5074,0.3432,1030,6500,6500,0.6636,0.2807,0.0197,0,0.0046,0.468431772,0.17107943,0.16496945,0.144602851,0.050916497,0.488839286,0.017857143,0.470982143,0.511160714,6.860000134,0.889999986,0.49000001,25.35000038,16250
219718,34900,31200,2,3,1187,3905,0.1912,0.2887,4191,0.6026,909,10016,10016,0.6521,0.23,0,0.0025,0.0118,0.501371742,0.209190672,0.177640604,0.081618656,0.030178327,0.574307305,0.062972292,0.511335013,0.425692695,5.46999979,0.610000014,0.569999993,29.09000015,11370
219833,35700,32600,2,3,1472,5253,0.2194,0.6022,5121,0.7694,1096,18630,18630,0.4905,0.3567,0.0489,0,0.0217,0.462109955,0.178306092,0.14858841,0.120356612,0.09063893,0.355932203,0.018644068,0.337288136,0.644067797,8.020000458,0.600000024,0.360000014,23.37999916,15125
220181,24400,20800,2,3,813,7095,0.0455,0.5768,5687,0.7973,960,12480,12480,0.0049,0.925,0.0037,0.0012,0.0025,0.498896247,0.187637969,0.141280353,0.110375276,0.061810155,0.291358025,0.004938272,0.286419753,0.708641975,7.900000095,0.680000007,0.289999992,19.94000053,14500
220516,38500,35500,2,3,807,5694,0.0198,0.609,3747,0.5784,1036,16626,16626,0.8984,0.0347,0.005,0.005,0.0161,0.34859675,0.223042836,0.242245199,0.129985229,0.056129985,0.464,0.0512,0.4128,0.536,6.190000057,0.639999986,0.460000008,25.64999962,12600
220598,20100,17900,2,3,1211,3215,0.0074,0.3762,4211,0.3565,830,7176,7176,0.0017,0.9983,0,0,0,0.693106704,0.163361662,0.093484419,0.03871577,0.011331445,0.483682984,0.020979021,0.462703963,0.516317016,5.800000191,0.449999988,0.479999989,20.27000046,7332.5
220941,31100,27200,2,3,945,3641,0.4741,0.2407,3572,0.4305,970,10248,10248,0.2857,0.4561,0,0,0.0106,0.614457831,0.168674699,0.125645439,0.063683305,0.027538726,0.504291846,0.042918455,0.461373391,0.495708155,7.099999905,0.680000007,0.5,30.13999939,14125
221014,35000,30600,2,3,744,5132,0.0188,0.5952,4687,0.7813,1088,17240,17240,0.9355,0.0161,0.0094,0.0054,0.0108,0.301652893,0.185950413,0.239669422,0.173553719,0.099173554,0.381263617,0.02832244,0.352941177,0.618736383,7.349999905,0.639999986,0.379999995,22.52000046,12695.5
221759,39500,34000,1,3,19931,14426,0.0668,0.5721,7547,0.4425,1120,5290,16360,0.8492,0.0877,0.0283,0.0042,0.015,0.375553587,0.15475136,0.17120081,0.167657851,0.130836391,0.293835068,0.009207366,0.284627702,0.706164932,9.520000458,0.529999971,0.289999992,21.12000084,11625
221838,31400,28000,1,3,6423,6964,0.1569,0.4421,5833,0.4262,875,4414,13726,0.1599,0.8129,0.0118,5.00E-04,0.0056,0.556844548,0.196957979,0.137922145,0.077597319,0.03067801,0.394832827,0.02674772,0.368085106,0.605167173,6.989999771,0.680000007,0.389999986,22.89999962,16188
221847,33800,31700,1,3,7167,5603,0.0999,0.4511,6375,0.7518,1075,4396,13708,0.8794,0.0385,0.0116,0.0029,0.0095,0.426523298,0.193874226,0.186705767,0.132290648,0.060606061,0.473889876,0.029129663,0.444760213,0.526110124,5.920000076,0.49000001,0.469999999,21.72999954,9125
221856,23200,20800,2,3,426,2603,0.0423,0.3911,3174,0.5241,925,8050,8050,0.8615,0.0704,0.0117,0.0023,0.0352,0.365187713,0.204778157,0.225255973,0.150170649,0.054607509,0.31835206,0.007490637,0.310861423,0.68164794,6.400000095,0.519999981,0.319999993,21.30999947,5500
221953,34000,31700,2,3,2288,3122,0.0214,0.3966,4213,0.6704,963,15100,15100,0.8099,0.1158,0.0052,0.0026,0.014,0.456815115,0.217273954,0.203103914,0.089068826,0.033738192,0.557807808,0.052552553,0.505255255,0.442192192,6.480000019,0.610000014,0.560000002,27.25,13365
221999,58600,47200,2,3,6284,50151,0.0064,0.8798,9720,0.3528,1366,31700,31700,0.6948,0.0792,0.0614,0.0032,0.0489,0.292121212,0.137575758,0.155151515,0.173333333,0.241818182,0.129699248,0.005012531,0.124686717,0.870300752,14.22999954,0.529999971,0.129999995,19.93000031,14500
223232,39900,38100,2,3,11751,9994,0.0272,0.7216,6998,0.6568,1179,21225,21225,0.7192,0.077,0.0665,0.0064,0.0968,0.273519963,0.155117026,0.188159706,0.183570445,0.199632859,0.243164771,0.01500121,0.228163562,0.756835229,10.05000019,0.600000024,0.239999995,19.79999924,14332
224147,35700,33400,1,3,6682,4680,0.1899,0.3732,5828,0.853,957,4073,10697,0.5537,0.0338,0.0226,0.0063,0.3773,0.516225798,0.160349059,0.148895555,0.118352877,0.056176711,0.431039709,0.043346469,0.38769324,0.568960291,7.039999962,0.629999995,0.430000007,22.51000023,11000
225247,35100,32800,2,3,2028,6494,0.1164,0.5138,5513,0.6643,1025,13650,13650,0.7909,0.0503,0.0074,0.0094,0.0971,0.342477876,0.154867257,0.218584071,0.174336283,0.109734513,0.329279701,0.011225444,0.318054256,0.670720299,7.5,0.540000021,0.330000013,20.94000053,12492.5
225399,37800,34600,2,3,1916,9565,0.1399,0.5985,6042,0.654,1088,13950,13950,0.4572,0.202,0.132,0.0031,0.1446,0.532786885,0.147540984,0.138173302,0.099531616,0.081967213,0.356857523,0.045272969,0.311584554,0.643142477,10.18999958,0.730000019,0.360000014,23.21999931,12500
225511,43400,39000,1,3,26858,2806,0.272,0.4032,8169,0.8055,1055,5296,11920,0.358,0.1554,0.2063,0.0038,0.2123,0.546318716,0.173706394,0.125549278,0.09595552,0.058470092,0.384416658,0.051565568,0.33285109,0.615583342,9.359999657,0.560000002,0.379999995,22.10000038,11000
226152,35600,34100,1,3,3334,5787,0.3293,0.3473,6215,0.4982,869,3516,10140,0.0267,0.0048,0.0051,3.00E-04,0.9172,0.708292201,0.153998026,0.088351431,0.03751234,0.011846002,0.471534654,0.109529703,0.362004951,0.528465347,5.869999886,0.639999986,0.469999999,22.76000023,9167
226587,32900,31000,2,3,1396,5779,0.1497,0.4059,4802,0.6968,979,14500,14500,0.6891,0.1103,0.0093,0.0086,0.1433,0.437901499,0.167023555,0.199143469,0.137044968,0.05888651,0.410411622,0.026634383,0.38377724,0.589588378,6.570000172,0.49000001,0.409999996,21.94000053,11880.5
226833,38400,34600,1,3,5537,4137,0.276,0.3169,5960,0.6507,973,3592,10216,0.6708,0.1308,0.0331,0.0098,0.0885,0.455958549,0.183937824,0.185233161,0.126511226,0.04835924,0.417218543,0.025070956,0.392147588,0.582781457,6.710000038,0.579999983,0.419999987,22.76000023,10932
227331,34800,31500,2,3,1792,7604,0.3069,0.3506,5942,0.5313,927,17048,17048,0.1451,0.0759,0.0073,0.0045,0.7143,0.58019802,0.20990099,0.130693069,0.054455446,0.024752475,0.541666667,0.077205882,0.464460784,0.458333333,6.019999981,0.779999971,0.540000021,24.79000092,16509.5
227863,37800,35500,2,3,1771,6353,0.236,0.5349,6944,0.9219,1162,17110,17110,0.3986,0.0582,0.122,0.0056,0.301,0.468406593,0.164835165,0.14010989,0.114010989,0.112637363,0.327073552,0.051643193,0.27543036,0.672926448,10.63000011,0.660000026,0.330000013,21.63999939,13625
228246,52700,44200,2,3,6196,10947,0.0399,0.7145,8505,0.5842,1214,26880,26880,0.7532,0.0513,0.0594,0.0061,0.0831,0.315821256,0.163647343,0.151570048,0.142512077,0.226449275,0.212412028,0.017274472,0.195137556,0.787587972,13.39000034,0.560000002,0.209999993,21.15999985,13750
228343,37500,34700,2,3,1296,11672,0.0147,0.7825,6701,0.6693,1222,21900,21900,0.7593,0.0301,0.0471,0.0077,0.1397,0.189292543,0.126195029,0.183556405,0.244741874,0.256214149,0.153081511,0.003976143,0.149105368,0.846918489,11.64999962,0.600000024,0.150000006,19.54000092,12570
228459,36800,35500,1,3,22986,4013,0.1964,0.5215,6326,0.7642,1050,5360,13040,0.7051,0.047,0.0194,0.0063,0.2042,0.413800493,0.159219972,0.16897032,0.162434373,0.095574842,0.354857341,0.024142313,0.330715028,0.645142659,9.210000038,0.569999993,0.349999994,21.95000076,11894
228468,36100,31500,2,3,775,6660,0.1471,0.3371,3918,0.4663,980,12144,12144,0.3755,0.1381,0.0555,0.0129,0.2271,0.5,0.173640167,0.171548117,0.115062762,0.039748954,0.316666667,0.066666667,0.25,0.683333333,7.139999866,0.620000005,0.319999993,23.44000053,13750
228714,47000,42700,1,3,1636,5776,0.0905,0.2456,6033,0.7162,1062,5118,13398,0.824,0.03,0.0171,0.0086,0.0996,0.291450423,0.148046982,0.180551762,0.208504052,0.171446781,0.285865385,0.016923077,0.268942308,0.714134615,9.779999733,0.5,0.289999992,20.13999939,13625
228723,47000,42700,1,3,36312,8636,0.0901,0.7732,8453,0.7162,1193,6399,14679,0.7992,0.0264,0.0354,0.005,0.1097,0.291450423,0.148046982,0.180551762,0.208504052,0.171446781,0.285865385,0.016923077,0.268942308,0.714134615,9.779999733,0.5,0.289999992,20.13999939,13625
228769,39400,37100,1,3,19222,4722,0.2884,0.3951,6797,0.791,1045,4914,11538,0.5078,0.1442,0.1097,0.0065,0.1462,0.513314084,0.171425516,0.142337718,0.114640145,0.058282537,0.393582108,0.045216969,0.348365139,0.606417892,7.840000153,0.589999974,0.389999986,23.21999931,9640.5
228778,49700,42100,1,3,35734,9312,0.0747,0.7512,8852,0.5102,1223,6972,16310,0.5839,0.0405,0.1714,0.0044,0.1628,0.329931671,0.16097258,0.165409531,0.184310942,0.159375277,0.253457094,0.026614889,0.226842205,0.746542906,10.90999985,0.550000012,0.25,20.18000031,15738
228875,45400,41700,2,3,7056,10692,0.0522,0.6924,7517,0.6709,1165,21320,21320,0.7774,0.0493,0.02,0.0058,0.0648,0.257826087,0.140434783,0.166521739,0.18826087,0.246956522,0.213436929,0.014625229,0.1988117,0.786563071,11.03999996,0.620000005,0.209999993,20.54999924,11625
229027,35500,33600,1,3,23301,4115,0.248,0.3015,7252,0.9931,981,4702,11326,0.3868,0.0706,0.0533,0.0053,0.4638,0.494985732,0.168365267,0.15947819,0.115287403,0.061883408,0.403422983,0.040478131,0.362944852,0.596577017,9.329999924,0.560000002,0.400000006,22.20000076,11250
229115,43300,38900,1,3,22967,5484,0.0942,0.548,7076,0.7094,1124,5088,11712,0.8067,0.0331,0.0242,0.0067,0.1149,0.304299065,0.14517134,0.17894081,0.202242991,0.169345794,0.30579385,0.020324667,0.285469183,0.69420615,9.069999695,0.479999989,0.310000002,20.59000015,13081.5
229160,34600,33400,2,3,1346,6258,0.2682,0.4307,6724,0.4627,1093,14000,14000,0.4487,0.1776,0.0193,0.0059,0.2155,0.514739229,0.166666667,0.167800454,0.103174603,0.047619048,0.4717477,0.067017083,0.404730618,0.5282523,6.760000229,0.670000017,0.469999999,24.98999977,18000
229267,47600,45300,2,3,2428,11695,0.0111,0.7363,7778,0.632,1291,21582,21582,0.6413,0.0297,0.0638,0.0086,0.1083,0.169117647,0.110294118,0.185294118,0.225,0.310294118,0.12406577,0.004484305,0.119581465,0.87593423,13.73999977,0.560000002,0.119999997,19.56999969,14375
229780,38700,34400,2,3,5153,4460,0.8034,0.3333,4523,0.6517,998,8260,8260,0.5077,0.1372,0.0217,0.0076,0.1613,0.517990074,0.232009926,0.148883375,0.083126551,0.017990074,0.494227994,0.071428571,0.422799423,0.505772006,6.739999771,0.620000005,0.49000001,29.03000069,11500
230038,42100,37400,2,3,30798,9760,0.1084,0.7039,8570,0.7813,1225,3410,3410,0.8582,0.0052,0.0342,0.0073,0.0365,0.63969327,0.107153668,0.111290485,0.089799213,0.052063364,0.153118898,0.00236358,0.150755318,0.846881102,10.01000023,0.439999998,0.150000006,21.70000076,9047.5
230047,32800,29500,2,3,2397,11210,0.0668,0.4075,8254,0.1142,1082,2760,2760,0.2699,0.005,0.2186,0.01,0.02,0.625336927,0.118598383,0.133423181,0.086253369,0.03638814,0.218967922,0.018131102,0.20083682,0.781032078,9.819999695,0.529999971,0.219999999,22.23999977,6309
